bisai_id,cold,win,draw,lose
932723,normal,2.65,3.2,3.3
934035,normal,2.32,3.4,4.22
938607,little_cold,2.7,3.33,3.0
947889,normal,2.63,3.75,3.25
932724,little_cold,2.4,3.25,3.88
934016,big_cold,2.72,3.25,3.15
943738,little_cold,1.42,5.2,12.87
936006,normal,1.93,3.8,6.1
934053,normal,2.68,3.45,3.02
938494,normal,2.5,3.5,3.3
932729,normal,1.99,3.4,4.75
938606,normal,4.0,3.45,2.23
936986,big_cold,1.73,3.9,7.5
949007,big_cold,5.5,4.0,1.68
938603,big_cold,2.95,3.38,3.75
949008,normal,8.5,4.6,2.2
938608,normal,1.91,3.8,5.5
934013,big_cold,2.12,3.62,4.22
949003,normal,10.0,5.84,1.55
949005,normal,6.5,4.2,2.77
938605,normal,1.73,4.04,6.5
949000,normal,10.5,5.0,1.5
934004,big_cold,2.08,3.5,4.7
949004,normal,2.2,3.6,3.8
932728,normal,2.15,3.35,4.3
934033,normal,2.7,3.5,3.9
934047,big_cold,2.25,3.4,3.81
932725,little_cold,4.25,3.44,2.45
934276,normal,1.87,4.0,6.6
906221,normal,2.12,3.65,5.22
932732,normal,3.05,3.26,3.05
934017,normal,2.12,3.47,4.52
936038,little_cold,2.9,3.4,2.74
932733,normal,2.39,3.38,4.8
936017,normal,8.45,4.5,1.69
932727,normal,3.95,3.3,2.32
932726,little_cold,4.25,3.26,2.35
939853,normal,16.54,6.75,1.27
935646,big_cold,7.8,4.35,1.67
947884,normal,3.7,3.7,2.5
932731,normal,2.1,3.8,4.86
938604,big_cold,1.93,3.75,4.8
939851,normal,18.5,8.2,1.25
935652,normal,1.18,12.0,41.0
938745,normal,2.15,3.6,4.35
932730,little_cold,2.11,3.6,4.8
931148,little_cold,2.95,3.55,2.84
941829,little_cold,2.64,3.4,3.1
930494,little_cold,2.0,3.91,5.1
905925,normal,1.29,8.7,26.01
885159,big_cold,2.37,3.45,3.83
884851,little_cold,1.92,4.15,5.53
933642,normal,1.49,5.35,11.0
926866,big_cold,2.98,3.45,2.95
889021,little_cold,1.85,4.0,5.65
939957,normal,2.75,3.55,2.8
939989,big_cold,2.65,3.15,3.26
880062,normal,2.25,3.65,4.02
904087,normal,3.06,3.5,3.4
933984,little_cold,1.92,3.65,5.25
880017,normal,1.67,4.39,7.67
895631,big_cold,2.5,3.25,4.61
889023,little_cold,2.52,3.55,3.02
929080,little_cold,3.25,3.7,2.73
935812,normal,1.4,5.4,9.9
933643,big_cold,1.4,6.0,10.5
941803,normal,1.51,4.8,8.0
941817,normal,2.2,3.6,4.3
876855,normal,7.0,4.23,1.87
935294,normal,2.05,3.7,4.5
941718,normal,10.35,5.46,1.45
897089,normal,1.55,4.8,8.5
928286,normal,1.95,3.85,5.25
884505,normal,2.07,3.7,4.77
893092,big_cold,2.62,3.4,3.4
935297,big_cold,4.45,3.5,2.4
941719,normal,2.62,3.42,3.89
928289,normal,1.75,4.25,6.5
938821,little_cold,3.45,3.15,2.7
884855,normal,2.62,3.4,3.6
877278,little_cold,4.3,3.8,3.0
891706,normal,20.0,10.0,1.27
881525,little_cold,2.1,3.7,4.33
905258,big_cold,2.82,3.65,3.4
938815,normal,2.1,3.48,5.48
905280,normal,1.53,5.41,14.5
874983,normal,2.31,3.5,4.1
937941,big_cold,4.3,3.7,2.22
928287,normal,2.5,3.57,3.46
938825,little_cold,3.32,3.34,2.63
878807,big_cold,2.5,3.65,3.09
928288,big_cold,2.75,3.45,3.2
930493,normal,3.2,3.7,3.77
893093,normal,2.7,3.22,3.35
926817,big_cold,1.84,4.25,6.0
933963,normal,1.95,3.5,4.7
933994,little_cold,2.87,3.5,3.68
940591,normal,1.85,4.29,6.9
928284,normal,2.06,3.95,4.76
883143,little_cold,1.53,5.3,9.5
891698,normal,1.19,12.0,29.0
941802,normal,2.55,3.6,3.53
931141,little_cold,3.15,3.62,2.7
897091,normal,3.8,3.5,2.93
931146,normal,1.57,4.96,7.7
880082,big_cold,1.63,4.7,8.5
941799,little_cold,1.85,4.1,6.0
878811,normal,1.54,6.8,13.0
878808,big_cold,1.73,5.6,7.2
932676,little_cold,3.05,3.1,2.89
896265,normal,2.25,3.7,5.2
893087,normal,2.2,3.3,5.26
905913,big_cold,2.8,4.25,6.2
930505,big_cold,2.9,3.55,2.75
889020,big_cold,1.87,4.25,6.3
938483,little_cold,2.41,3.55,3.31
943520,little_cold,2.06,3.95,3.02
943397,normal,4.96,3.92,1.85
897088,little_cold,2.5,3.5,3.3
877152,little_cold,2.65,3.5,5.0
941805,normal,1.65,4.6,6.3
932678,big_cold,5.8,3.61,1.82
905911,big_cold,2.5,3.75,4.6
891709,normal,2.5,3.9,5.5
895962,little_cold,2.15,3.65,5.5
930504,normal,2.59,3.55,3.05
895634,little_cold,1.87,3.75,5.6
884545,normal,1.7,4.1,7.7
911613,normal,2.33,3.3,4.24
938811,big_cold,2.37,4.2,3.9
939993,normal,2.89,3.2,3.0
895963,big_cold,4.49,3.2,2.42
943401,big_cold,5.35,4.0,1.87
891700,little_cold,1.55,6.5,12.5
933974,normal,2.27,3.5,4.15
889036,normal,1.85,3.86,5.5
895965,big_cold,2.52,3.6,3.73
897095,big_cold,2.82,3.55,3.07
932677,big_cold,2.41,3.3,4.02
928285,normal,1.88,3.94,5.42
940593,little_cold,1.34,7.0,13.8
905917,big_cold,2.65,3.55,3.4
905920,normal,1.75,3.61,7.02
889032,big_cold,3.5,3.7,3.6
931139,normal,2.22,3.75,3.95
896263,normal,1.59,5.0,9.5
930495,normal,1.91,4.25,5.9
897093,little_cold,1.95,4.0,5.25
896259,big_cold,1.7,4.2,6.5
932460,normal,2.96,3.6,3.15
897092,little_cold,8.0,4.8,1.68
885155,little_cold,1.91,4.0,5.5
940594,little_cold,1.67,3.85,5.7
926831,normal,1.88,3.85,4.97
874975,big_cold,2.31,3.5,4.25
903800,big_cold,3.2,3.05,2.77
941804,big_cold,2.5,3.6,3.0
930501,big_cold,2.5,3.7,4.6
893091,big_cold,2.45,3.4,4.0
895967,little_cold,2.42,3.4,4.36
905305,normal,9.2,5.0,2.0
941827,little_cold,3.5,3.4,2.45
885158,normal,3.35,3.4,2.8
885438,normal,1.81,4.0,4.7
876602,normal,1.59,5.5,8.2
876616,big_cold,1.67,4.5,5.9
942738,normal,13.0,5.89,1.4
895630,normal,8.5,4.45,1.57
879038,normal,7.86,4.97,1.53
896258,normal,3.5,3.45,2.5
941800,normal,2.55,3.6,3.17
926779,little_cold,1.72,4.33,8.0
943399,normal,12.5,6.0,1.38
874999,normal,2.6,3.55,3.6
926861,normal,2.75,3.53,3.32
874961,little_cold,5.3,4.09,1.91
939426,normal,2.4,3.45,4.33
940595,normal,2.0,3.67,5.23
932679,little_cold,2.26,3.32,3.9
929081,normal,2.5,3.75,3.65
874996,normal,2.33,3.6,4.78
943519,normal,2.41,5.25,3.1
895960,little_cold,2.51,3.2,4.8
932675,normal,2.49,3.2,3.6
939446,big_cold,2.9,3.3,3.0
929082,normal,2.62,3.65,3.32
895961,normal,1.5,4.79,10.0
930503,big_cold,3.3,3.8,2.86
897094,big_cold,1.89,4.0,6.3
880020,normal,2.4,3.5,3.47
935291,normal,3.8,3.55,2.27
930502,big_cold,2.3,3.8,4.33
895629,normal,2.46,3.3,3.75
941801,big_cold,2.77,3.7,2.78
935288,normal,2.85,3.5,3.3
938809,normal,1.56,4.32,9.41
926849,little_cold,3.75,3.48,2.9
933368,big_cold,7.0,4.15,2.23
933463,big_cold,5.13,3.81,2.12
937765,normal,1.94,3.93,4.55
937763,normal,6.4,4.1,1.7
937764,little_cold,2.3,4.05,3.7
933469,normal,1.64,5.4,10.0
904950,little_cold,2.5,3.3,3.83
931475,normal,1.96,3.85,6.0
891662,normal,1.77,4.25,6.5
881169,little_cold,2.2,3.62,4.02
933367,normal,1.93,4.1,5.8
925043,normal,3.75,3.6,2.54
897561,big_cold,2.8,3.4,2.65
882709,normal,2.05,3.9,5.5
881202,normal,2.91,3.6,3.02
930271,little_cold,2.7,3.4,3.1
882714,little_cold,3.3,3.5,2.88
904932,little_cold,2.5,3.2,3.5
936309,normal,1.91,4.0,7.85
897564,normal,1.24,7.2,19.0
881168,normal,1.86,3.83,5.0
881165,big_cold,3.4,3.5,2.5
904905,normal,1.65,4.33,9.3
881176,big_cold,2.88,3.5,3.2
931808,normal,2.66,3.4,3.3
933459,normal,3.1,3.65,4.2
881184,little_cold,3.2,3.6,2.95
922228,little_cold,8.8,4.35,1.96
904948,big_cold,2.55,3.25,3.48
936307,normal,2.6,4.83,11.13
930318,normal,12.0,5.14,1.45
937633,little_cold,1.5,6.75,5.0
935804,normal,1.43,6.5,11.0
881312,normal,4.05,3.72,2.29
881267,little_cold,1.44,5.53,9.81
933460,normal,1.9,4.15,5.5
881317,normal,2.81,3.52,3.0
925398,normal,1.36,6.6,12.0
933371,normal,5.05,3.5,2.23
891657,big_cold,2.18,3.6,4.75
933461,normal,2.37,3.7,5.13
882707,little_cold,2.15,3.6,4.25
904935,normal,2.6,3.3,3.62
880587,normal,2.23,3.6,4.4
904901,little_cold,2.8,3.0,3.59
937632,little_cold,3.62,3.75,2.15
881208,big_cold,1.85,4.02,5.5
937762,normal,3.8,4.0,2.41
882708,normal,2.4,3.6,3.36
891655,little_cold,2.0,3.84,5.0
922932,normal,2.56,3.41,3.6
933436,normal,3.77,3.4,2.63
882710,big_cold,2.38,3.52,3.53
904952,little_cold,2.81,3.17,4.54
882713,big_cold,1.98,3.77,5.0
882718,little_cold,2.15,3.64,4.8
933343,normal,2.3,3.8,5.2
937768,normal,2.18,3.57,3.1
931392,big_cold,2.25,4.0,5.25
904975,normal,2.43,3.6,6.28
879019,big_cold,8.0,4.5,1.67
933514,normal,1.59,5.2,8.0
904939,normal,2.01,3.5,5.21
877560,normal,2.7,3.8,2.9
882716,normal,2.54,3.62,3.05
933462,little_cold,3.0,3.5,3.03
904923,little_cold,2.5,3.25,3.42
881195,normal,3.14,3.6,2.51
880646,little_cold,3.2,3.51,2.63
937631,little_cold,5.49,4.5,2.31
933435,normal,3.6,3.35,2.62
944736,big_cold,1.85,4.15,6.25
878849,big_cold,1.95,4.2,4.8
948703,little_cold,4.55,3.58,2.35
931177,normal,2.75,3.5,3.4
940648,normal,1.87,4.0,6.0
941938,big_cold,4.65,4.0,2.5
896030,big_cold,2.12,3.8,4.6
941944,little_cold,2.15,3.8,5.0
878850,little_cold,3.42,3.7,3.25
897162,normal,1.35,8.8,26.0
950910,normal,2.3,4.0,7.5
949332,big_cold,2.45,4.0,3.0
928359,normal,2.8,3.9,2.9
946206,normal,3.4,3.53,2.86
877274,normal,1.74,5.25,8.0
885477,normal,3.1,3.88,2.8
946204,normal,10.0,5.3,1.97
941845,big_cold,3.7,3.7,2.3
949337,little_cold,1.61,7.0,8.0
906260,normal,2.42,3.45,4.22
937282,normal,1.31,6.5,12.5
932775,big_cold,2.75,3.3,3.52
897161,big_cold,3.2,3.7,3.8
906266,big_cold,1.55,4.5,10.04
940654,big_cold,2.75,3.5,3.1
928362,big_cold,2.2,3.95,4.25
935351,big_cold,2.4,3.7,3.58
903807,little_cold,2.03,5.0,8.0
904105,normal,2.1,4.4,6.28
929160,normal,1.98,4.25,4.4
891794,little_cold,5.1,4.2,2.84
877199,little_cold,2.85,3.7,3.5
930566,big_cold,4.6,3.74,2.43
949341,big_cold,2.17,4.0,3.91
946532,normal,1.6,4.4,8.1
945953,little_cold,2.1,3.4,4.6
944750,big_cold,2.8,3.6,3.95
934026,normal,2.3,3.8,3.6
889080,normal,2.2,3.7,3.72
877229,normal,2.75,4.5,9.5
948304,little_cold,2.64,3.7,2.79
941661,normal,1.63,5.4,9.5
905256,little_cold,2.77,3.5,2.91
932771,little_cold,3.28,3.15,2.67
945977,big_cold,2.1,3.6,4.5
932769,big_cold,3.4,3.21,2.65
945952,little_cold,1.39,7.0,17.5
929161,little_cold,2.85,4.0,2.9
949663,normal,3.95,3.35,2.86
930565,big_cold,2.4,3.7,3.4
944731,normal,2.33,3.4,4.22
893149,big_cold,2.45,3.3,4.3
931174,big_cold,3.1,3.7,2.95
885478,normal,2.0,4.2,5.2
935340,big_cold,2.5,3.5,5.1
937284,normal,2.16,3.7,3.6
891783,normal,2.1,4.2,5.9
951087,little_cold,3.05,3.4,3.0
877218,normal,2.25,3.8,5.25
904100,little_cold,3.05,3.6,2.7
939480,normal,2.84,3.35,3.5
941955,normal,2.35,3.7,4.2
932772,big_cold,2.38,3.3,3.95
941941,big_cold,2.35,3.65,5.0
929156,normal,1.99,4.0,5.0
929820,big_cold,1.89,4.05,5.5
896031,big_cold,5.2,4.0,2.27
932768,normal,4.5,3.29,2.22
876889,normal,2.27,3.75,3.96
937280,normal,2.23,3.5,3.7
905239,big_cold,4.3,3.6,2.33
930567,normal,2.57,3.6,3.8
951089,normal,3.2,3.3,2.85
929159,big_cold,1.76,4.25,7.5
905265,big_cold,2.5,3.63,4.55
941660,normal,2.39,5.1,3.94
905221,normal,3.9,3.5,2.38
932777,big_cold,2.67,3.3,3.15
929158,normal,2.55,3.8,3.3
885227,normal,1.55,8.0,13.0
951088,normal,4.12,3.5,2.31
897160,normal,2.52,4.2,5.75
889073,normal,2.85,3.8,2.73
934277,little_cold,1.59,4.62,8.54
877257,normal,1.22,10.0,41.0
930568,big_cold,1.82,4.33,6.0
896025,normal,4.01,3.6,2.55
946205,normal,1.25,7.25,17.0
889078,big_cold,2.31,3.8,3.8
944738,normal,2.25,3.6,4.8
944742,normal,3.4,3.55,3.05
941657,little_cold,2.35,3.8,3.9
929821,little_cold,7.1,4.45,1.87
877246,normal,6.5,4.8,1.74
950234,normal,9.0,4.55,3.65
877213,normal,11.51,6.5,1.55
948308,normal,3.43,3.7,3.08
897168,big_cold,2.42,4.0,4.2
928360,normal,2.0,4.05,4.86
905261,normal,1.31,7.9,23.0
905272,normal,19.5,10.0,1.31
951012,normal,2.33,3.6,3.5
948309,normal,1.8,4.09,5.3
895683,normal,2.62,3.8,3.8
932776,little_cold,2.09,3.62,5.2
889075,little_cold,5.0,4.15,2.3
878851,normal,2.75,3.9,3.05
906261,normal,1.83,3.9,8.0
944733,big_cold,3.25,3.3,2.53
885230,little_cold,2.4,4.0,3.9
896032,big_cold,1.87,3.9,7.5
897163,normal,2.14,4.2,4.55
891787,normal,1.19,19.0,51.0
932770,normal,2.27,3.45,5.5
941947,normal,2.23,3.75,3.75
885229,normal,1.42,7.5,15.0
896026,normal,2.12,4.5,6.0
905259,normal,3.08,3.5,3.35
906275,big_cold,1.98,3.75,5.48
907532,normal,1.36,6.0,13.0
895689,big_cold,7.0,4.65,1.9
950232,normal,2.92,4.0,4.9
950908,normal,1.47,4.85,11.0
891792,normal,17.0,8.5,1.93
929817,little_cold,2.35,3.73,3.9
949324,big_cold,5.0,3.75,2.4
929391,normal,2.22,4.0,4.8
928361,normal,2.17,3.9,4.75
891786,little_cold,3.6,4.0,3.65
932773,big_cold,2.75,3.25,4.05
905231,little_cold,3.55,3.74,2.63
938748,normal,2.16,3.8,3.76
945954,big_cold,1.56,4.9,8.5
896028,normal,6.12,4.2,2.12
889072,normal,2.11,4.26,6.1
885232,big_cold,4.3,4.2,2.38
889076,normal,2.05,3.86,5.1
877216,little_cold,1.98,3.9,4.8
941847,big_cold,5.75,3.95,2.05
896320,normal,2.25,3.65,3.9
885233,little_cold,6.25,4.2,1.9
940655,normal,1.72,4.36,8.02
885231,normal,1.95,4.2,5.53
885475,big_cold,2.25,3.82,3.88
931181,big_cold,2.57,3.6,3.28
906269,big_cold,3.3,3.25,2.85
895686,normal,2.7,4.0,5.15
877208,big_cold,1.9,4.0,5.15
896029,big_cold,2.23,3.78,3.72
941958,big_cold,2.23,3.85,4.2
893156,normal,3.65,3.35,3.4
950839,normal,2.0,5.0,5.57
941946,normal,6.0,4.85,1.83
877220,normal,1.3,10.57,56.0
932774,big_cold,2.72,3.28,3.15
950842,little_cold,1.65,5.0,7.5
897159,big_cold,2.44,3.85,3.65
928357,big_cold,2.58,3.95,3.25
896312,big_cold,3.15,3.7,2.7
932767,big_cold,2.67,3.21,3.3
948702,little_cold,2.02,3.65,4.52
885234,big_cold,4.4,3.5,4.15
937287,normal,1.4,7.5,10.0
934044,normal,1.87,4.15,6.05
934039,little_cold,3.0,3.4,3.2
885235,big_cold,3.9,3.9,2.97
897176,normal,1.39,7.0,14.0
932324,little_cold,4.6,3.35,2.15
931439,normal,5.0,3.75,2.27
931442,normal,5.25,3.92,1.91
931435,normal,4.55,3.8,2.1
927885,big_cold,5.2,5.5,1.9
932935,little_cold,2.32,4.5,6.0
931443,big_cold,2.7,3.35,3.0
931440,normal,9.63,4.23,1.65
931438,little_cold,3.2,3.4,2.72
931865,normal,1.7,4.85,9.0
931406,big_cold,2.4,3.3,2.8
931441,normal,3.9,3.49,2.3
932325,normal,4.31,3.4,2.12
895898,normal,2.32,3.55,3.62
932934,normal,2.1,3.85,6.5
933547,normal,2.06,3.9,4.01
929569,normal,1.92,5.0,13.0
931427,big_cold,7.67,4.23,1.73
933556,normal,3.83,3.68,3.5
931437,big_cold,4.25,3.6,2.33
876633,normal,1.6,4.97,8.2
933490,big_cold,3.89,3.75,2.22
935994,big_cold,1.62,4.35,8.7
938593,big_cold,2.15,3.6,4.6
943412,big_cold,3.3,3.6,3.28
943405,normal,2.05,3.75,4.52
933496,big_cold,3.32,3.5,2.45
921837,big_cold,2.62,3.35,3.81
927159,normal,4.73,3.35,2.05
941668,normal,2.05,3.55,5.23
927163,big_cold,3.6,3.15,2.48
940906,big_cold,2.05,4.6,5.3
927157,normal,1.97,3.44,6.34
941362,normal,3.1,3.6,2.8
927158,little_cold,2.5,3.1,3.7
927162,little_cold,2.65,3.35,4.0
933484,big_cold,5.8,4.3,1.76
940908,big_cold,2.4,4.1,4.67
935990,normal,1.48,4.6,8.53
938530,big_cold,15.0,8.0,1.51
938592,little_cold,3.75,3.6,2.57
927154,big_cold,2.93,3.35,3.2
927160,big_cold,2.56,3.25,3.15
935637,normal,4.8,3.8,2.2
939206,normal,1.36,6.41,14.0
931485,normal,1.87,3.85,5.94
938596,little_cold,2.81,3.5,3.2
935989,normal,1.48,5.75,14.0
936437,normal,1.18,11.5,34.0
927165,normal,3.13,3.02,2.8
927161,normal,2.37,3.12,3.7
943411,normal,2.75,3.65,3.36
927156,little_cold,1.46,4.4,9.5
938595,normal,3.3,3.6,2.48
940904,normal,1.57,6.5,14.65
938591,normal,2.95,3.4,3.34
941775,little_cold,1.91,4.5,7.75
938594,big_cold,3.5,3.6,2.3
941776,normal,2.32,3.5,3.6
935636,normal,12.0,7.55,1.3
938531,little_cold,2.52,3.4,3.5
878769,normal,2.2,3.8,3.8
905818,normal,4.29,3.65,2.25
892959,normal,2.36,3.3,3.6
897048,normal,7.0,4.5,1.75
884743,normal,2.6,4.15,5.4
876646,normal,2.12,3.72,3.85
905838,normal,1.69,4.05,8.03
897054,normal,3.8,3.6,5.1
897047,big_cold,1.95,4.0,5.8
897053,normal,6.0,4.15,1.96
925460,normal,5.4,3.96,1.9
878770,normal,4.05,3.8,2.2
886191,little_cold,2.37,3.58,3.65
906109,big_cold,2.9,3.3,3.3
923183,little_cold,1.75,3.85,5.5
885071,little_cold,2.45,3.42,3.6
895517,normal,2.33,3.55,3.88
867907,big_cold,2.4,3.7,4.04
885876,normal,4.55,3.5,2.15
892963,normal,2.3,3.3,4.0
897050,normal,3.35,3.35,2.7
886181,little_cold,1.72,4.24,6.6
885410,little_cold,2.9,3.5,2.88
885889,normal,1.85,3.6,5.15
867903,normal,1.26,7.5,19.0
896154,normal,2.0,3.65,5.05
879970,normal,1.8,4.15,6.0
897056,normal,1.7,4.5,7.0
895521,normal,2.3,3.44,4.75
879985,normal,3.35,3.73,2.4
877066,normal,1.32,6.55,17.0
925225,normal,3.76,3.5,2.25
894571,little_cold,4.0,3.36,2.6
885067,normal,1.85,4.33,6.0
867883,little_cold,4.5,3.69,3.1
889290,big_cold,4.2,3.3,2.35
877056,normal,1.8,4.2,11.0
895519,normal,1.7,4.65,8.4
896158,normal,1.41,5.65,11.08
896153,normal,3.25,3.8,2.61
892961,normal,3.0,3.1,3.5
892964,big_cold,2.22,3.3,4.2
877038,normal,2.47,3.6,4.2
892967,normal,2.43,3.2,3.8
895834,little_cold,5.25,3.35,2.02
874871,normal,1.62,4.5,7.8
905837,normal,1.79,4.05,7.74
925042,little_cold,3.5,3.84,4.5
874880,little_cold,2.55,6.0,12.5
867881,normal,1.54,5.55,9.5
884453,normal,2.1,4.58,7.5
876427,big_cold,1.7,4.53,6.75
867882,normal,2.52,3.7,3.88
880566,normal,2.2,3.83,5.38
867904,big_cold,3.52,3.87,4.44
876498,normal,6.6,4.4,1.67
905841,normal,1.5,5.16,12.56
885401,big_cold,3.0,3.55,2.65
891570,normal,1.98,3.8,5.55
867901,normal,1.5,5.72,13.0
906072,normal,3.53,3.16,2.77
895836,normal,2.87,3.1,3.36
904839,little_cold,2.9,3.25,3.6
884744,little_cold,2.63,3.6,3.3
886196,normal,1.33,6.5,12.0
896152,big_cold,2.15,3.75,5.0
891566,normal,3.04,3.55,2.7
891559,little_cold,3.38,3.4,2.5
867896,normal,2.04,3.75,5.0
878768,little_cold,2.02,4.0,5.2
867884,little_cold,2.27,3.65,3.98
885888,big_cold,2.19,3.45,4.35
876813,normal,1.57,4.68,7.56
906107,big_cold,4.15,3.35,2.26
876814,normal,4.4,3.86,2.12
894568,normal,7.26,4.25,1.61
895520,normal,15.0,6.05,1.45
891557,little_cold,2.05,3.6,4.65
874878,normal,2.42,3.5,4.6
892966,normal,1.87,3.75,5.75
876509,normal,2.25,3.7,3.85
906119,normal,2.02,3.5,5.0
884465,normal,6.0,4.12,1.82
876817,big_cold,3.9,3.77,2.22
877060,little_cold,1.8,6.35,10.55
885068,big_cold,2.15,3.7,4.6
879945,big_cold,5.5,4.3,1.8
933442,normal,5.2,3.55,2.65
906204,big_cold,2.2,3.2,4.4
928322,big_cold,3.52,3.75,2.57
940013,normal,1.8,3.7,7.0
939442,little_cold,1.89,3.55,5.3
885191,normal,2.02,3.8,5.1
931575,normal,3.35,3.25,2.9
939456,little_cold,1.56,4.08,7.85
930530,normal,2.34,3.55,3.55
880752,normal,1.64,4.7,8.04
897112,normal,14.0,7.5,1.36
933483,little_cold,2.32,3.75,6.0
931120,big_cold,2.14,3.78,3.75
906195,normal,5.0,3.5,1.95
926813,normal,2.63,3.47,3.8
896280,normal,1.3,7.9,17.5
875674,big_cold,3.4,3.35,2.81
907528,little_cold,2.32,3.39,4.05
929765,normal,1.77,4.2,6.4
904095,normal,2.42,3.3,3.75
933688,little_cold,2.53,6.0,17.0
929766,normal,2.57,3.5,3.7
933485,little_cold,3.25,3.58,2.9
933439,big_cold,7.5,4.14,1.8
941865,big_cold,4.1,3.7,3.9
891742,little_cold,2.65,3.5,3.38
905016,normal,2.55,3.15,3.5
885458,little_cold,4.0,3.81,2.11
926463,little_cold,8.3,4.2,1.75
875637,normal,3.45,3.1,3.2
875636,normal,3.27,3.41,3.0
877725,little_cold,2.46,3.7,3.34
881513,little_cold,1.5,4.75,9.0
883129,little_cold,3.8,4.0,2.15
940178,normal,1.35,7.0,12.0
885891,little_cold,1.2,10.0,23.0
893073,big_cold,2.35,3.3,4.33
939365,big_cold,2.8,3.5,2.8
904947,normal,2.35,3.25,4.37
877726,big_cold,2.8,3.6,2.8
880716,little_cold,3.3,3.52,3.25
884493,normal,1.97,3.8,4.75
936976,normal,2.42,3.6,3.75
935808,normal,4.26,4.05,3.76
885894,normal,1.23,9.5,34.0
877742,normal,2.5,3.8,3.89
883111,little_cold,5.4,4.0,1.96
880031,normal,3.35,3.5,2.95
896252,big_cold,1.5,4.85,10.0
926458,little_cold,4.58,3.6,2.62
926441,normal,4.95,3.75,2.25
874950,normal,2.28,3.41,4.15
883137,normal,2.55,3.94,2.98
891681,normal,2.85,3.5,3.1
883110,normal,2.2,5.06,6.66
875639,little_cold,2.88,3.3,3.1
939834,normal,2.5,3.5,4.2
875642,big_cold,2.63,3.3,4.03
935766,normal,1.23,7.6,17.0
940899,little_cold,1.65,4.35,5.26
880714,big_cold,1.95,3.7,5.16
926433,little_cold,2.44,3.8,4.55
875638,normal,2.6,3.25,3.7
875640,big_cold,2.27,3.3,4.02
883142,big_cold,10.5,6.0,1.39
884469,big_cold,2.32,3.4,3.75
883121,normal,1.8,4.3,5.41
875635,normal,1.95,3.85,6.5
938096,big_cold,2.82,3.5,2.63
874991,big_cold,2.93,3.5,2.91
938978,normal,2.47,3.3,3.5
933627,big_cold,3.5,4.5,2.85
875633,little_cold,2.92,3.1,3.3
883113,little_cold,3.94,4.0,2.2
885898,normal,4.9,3.65,3.7
931100,big_cold,2.5,3.59,3.1
885152,normal,2.7,3.7,3.15
884841,normal,1.3,7.0,17.0
883126,big_cold,2.6,3.66,3.03
935982,normal,1.74,4.75,10.16
882763,normal,2.9,3.8,2.96
895621,little_cold,3.2,3.3,3.56
883105,little_cold,8.0,5.1,1.53
877730,normal,2.7,3.7,3.08
915727,normal,2.81,3.1,3.33
938318,normal,2.94,3.58,4.26
936974,normal,1.41,5.25,11.7
885150,normal,2.16,3.9,4.5
885153,normal,2.38,3.75,3.75
877820,little_cold,6.2,4.4,1.72
895496,little_cold,2.47,3.4,3.8
922354,normal,5.2,4.17,1.7
876788,big_cold,1.62,4.71,7.1
885860,little_cold,6.0,3.85,1.93
879922,big_cold,9.8,5.5,1.4
879928,big_cold,1.7,4.2,6.25
922082,big_cold,1.64,4.65,7.0
891530,normal,1.62,4.5,8.04
906358,normal,3.94,3.1,2.46
859507,big_cold,2.17,3.35,4.5
876552,little_cold,2.16,3.95,4.2
859512,normal,8.62,4.87,1.59
868011,normal,1.94,3.55,5.05
866577,normal,3.8,4.0,3.02
876792,big_cold,10.5,5.43,1.46
920097,big_cold,3.1,3.5,2.65
889264,normal,1.81,4.7,8.8
905165,normal,1.74,4.0,8.0
905790,normal,1.89,3.66,6.65
847018,little_cold,2.27,3.9,3.52
891532,normal,6.2,5.2,1.83
874805,little_cold,3.15,3.4,2.76
896916,big_cold,2.62,3.3,3.35
885390,normal,3.1,3.5,2.86
877016,big_cold,6.37,4.1,2.4
887646,normal,2.0,3.75,4.95
906074,little_cold,2.51,3.14,4.15
903769,little_cold,2.39,3.8,3.2
892920,normal,2.62,3.25,3.6
896911,little_cold,2.1,4.26,6.75
896908,big_cold,2.55,3.34,3.8
859546,big_cold,4.25,3.71,7.03
856600,big_cold,3.1,4.5,2.1
868036,normal,3.48,3.4,3.1
876457,big_cold,2.4,3.55,3.75
905196,little_cold,1.57,4.55,11.0
884714,normal,1.96,4.2,5.92
922352,little_cold,5.0,4.0,1.81
867980,little_cold,3.25,3.32,3.2
895799,big_cold,2.17,3.2,4.33
859500,normal,1.67,4.07,7.5
859514,big_cold,3.72,3.45,2.64
847012,little_cold,2.5,3.9,3.53
896910,normal,10.0,5.0,1.54
906361,normal,2.3,3.3,4.7
886237,little_cold,1.7,4.45,7.5
896907,normal,6.25,4.05,1.7
884386,normal,2.7,3.3,3.3
868035,normal,2.11,3.65,4.65
866552,normal,2.17,5.08,6.6
868045,normal,2.8,3.52,4.84
922075,normal,2.4,3.5,3.99
878667,normal,1.44,5.75,10.0
905785,normal,2.12,3.3,5.6
896117,normal,2.0,3.7,5.0
888987,big_cold,2.67,3.6,3.0
856601,little_cold,2.12,4.4,2.55
895494,normal,1.25,7.5,21.0
866574,normal,1.85,4.45,6.5
888985,big_cold,1.6,4.78,7.6
868127,normal,1.85,3.87,6.75
887641,little_cold,2.01,3.74,4.34
891529,little_cold,3.6,3.5,2.63
879930,little_cold,4.3,3.77,2.18
876504,normal,5.6,4.1,1.97
