bisai_id,predict_cold
1004222,big_cold
1005858,little_cold
1004083,normal
1006557,little_cold
1043020,big_cold
1028305,big_cold
1027209,normal
1012978,normal
1006534,little_cold
1024867,normal
1030332,little_cold
1032523,little_cold
1026468,normal
1028983,normal
1033952,big_cold
1032525,big_cold
1041745,normal
1034362,normal
1032524,little_cold
1022537,normal
1004084,normal
1034085,little_cold
1032518,little_cold
1013642,big_cold
1035097,normal
1042812,normal
1042821,big_cold
1027386,big_cold
1041407,normal
1012974,little_cold
1036992,big_cold
1025413,normal
1042820,big_cold
1040356,big_cold
1014774,big_cold
1026469,big_cold
1023912,normal
1026275,big_cold
1036988,big_cold
1014772,big_cold
1034367,normal
1031286,big_cold
1028985,normal
1034081,little_cold
1033187,normal
1026790,big_cold
1041810,normal
1006554,big_cold
1002939,little_cold
1019692,little_cold
1008239,big_cold
1025654,big_cold
1039126,normal
1040174,big_cold
1041649,little_cold
1052378,little_cold
1041954,little_cold
1033064,big_cold
1029072,normal
1028453,little_cold
1052376,little_cold
1041640,normal
1037109,big_cold
1041952,normal
1027334,little_cold
1027328,little_cold
1049688,normal
1026072,big_cold
1026075,little_cold
1034549,normal
1050880,little_cold
1025660,big_cold
1026229,big_cold
1040173,normal
1033062,normal
1025655,normal
1039558,big_cold
1039122,normal
1050969,little_cold
1037976,big_cold
1052379,little_cold
1036894,normal
1047784,normal
1040168,big_cold
1038074,big_cold
1051816,normal
1031239,normal
1031668,big_cold
1026659,little_cold
1034245,normal
1049691,little_cold
1052377,normal
1027751,big_cold
1027332,big_cold
1034244,big_cold
1051805,normal
1033367,little_cold
1034249,little_cold
1051807,normal
1037110,little_cold
1050878,little_cold
1031236,big_cold
1051902,big_cold
1049687,little_cold
1044049,normal
1039125,normal
1034551,normal
1026657,normal
1041651,big_cold
1039562,little_cold
1051204,little_cold
1029069,big_cold
1029580,little_cold
1051808,little_cold
1034242,little_cold
1040167,normal
1031671,normal
1034555,little_cold
1033366,normal
1029068,normal
1036314,normal
1040175,normal
1027329,normal
1026078,big_cold
1039128,big_cold
1052380,little_cold
1041645,little_cold
1051824,normal
1034553,little_cold
1051815,normal
1050881,little_cold
1037922,big_cold
1039557,little_cold
1037111,big_cold
1026658,big_cold
1034248,normal
1051806,normal
1026660,normal
1044050,normal
1028449,normal
1044052,normal
1025661,normal
1047715,normal
1039748,little_cold
1035235,little_cold
1051901,big_cold
1040170,big_cold
1034246,normal
1037928,little_cold
1025653,normal
1044047,little_cold
1033373,big_cold
1036492,big_cold
1034442,little_cold
1047605,little_cold
1031374,big_cold
1027637,little_cold
1047761,normal
1027291,normal
1041554,normal
1047763,little_cold
1036496,normal
1015213,little_cold
1026562,little_cold
1031618,normal
1033289,little_cold
1033293,big_cold
1031372,big_cold
1025991,normal
1036862,little_cold
1031371,big_cold
1026194,little_cold
1031368,little_cold
1039004,big_cold
1027641,normal
1047856,normal
1034448,big_cold
1047796,normal
1025535,normal
1015210,big_cold
1041017,normal
1026195,big_cold
1026193,normal
1031375,little_cold
1036235,normal
1027634,normal
1041872,little_cold
1029421,normal
1037054,normal
1027636,big_cold
1036497,big_cold
1043276,little_cold
1036498,big_cold
1027633,big_cold
1036489,normal
1047762,little_cold
1015214,little_cold
1037890,big_cold
1026192,big_cold
1027638,little_cold
1028391,little_cold
1027639,little_cold
1036491,little_cold
1040072,little_cold
1032966,big_cold
1036490,normal
1047581,normal
1036493,big_cold
1047842,big_cold
1031370,normal
1035188,big_cold
1036494,little_cold
1028396,big_cold
1027642,little_cold
1036495,big_cold
1027514,little_cold
1042017,little_cold
1040343,big_cold
1031277,big_cold
1036982,normal
1042046,little_cold
1041800,normal
1027520,little_cold
1027208,little_cold
1006854,normal
1026783,little_cold
1014470,normal
1028299,big_cold
1042023,normal
1027518,normal
1025880,big_cold
1042087,big_cold
1027519,big_cold
1006889,normal
1031523,normal
1042088,big_cold
1026132,big_cold
1042010,big_cold
1027513,little_cold
1027521,little_cold
1006938,normal
1042020,normal
1028298,little_cold
1006856,normal
1024941,normal
1042037,little_cold
1027522,little_cold
1025831,normal
1031278,big_cold
1006940,big_cold
1041798,normal
1006853,big_cold
1005854,big_cold
1031274,little_cold
1031275,normal
1031279,big_cold
1033177,normal
1006731,little_cold
1038685,big_cold
1015046,little_cold
1006959,normal
1029219,big_cold
1042019,normal
1032223,big_cold
1024935,normal
1042021,little_cold
1042120,big_cold
1027516,little_cold
1034492,normal
1034893,little_cold
1034485,normal
1039058,big_cold
1034490,little_cold
1033059,little_cold
1040156,normal
1036309,big_cold
1052257,big_cold
1026065,normal
1025649,little_cold
1034542,little_cold
1038039,normal
1034944,normal
1043933,little_cold
1041638,little_cold
1029560,normal
1037105,big_cold
1050869,little_cold
1025646,little_cold
1039544,little_cold
1034540,normal
1034239,normal
1028439,big_cold
1050977,normal
1031658,normal
1031232,big_cold
1049681,little_cold
1029065,little_cold
1036889,normal
1037102,big_cold
1039118,normal
1034539,normal
1026648,little_cold
1026231,normal
1025645,little_cold
1040164,normal
1025647,big_cold
1050873,big_cold
1033055,normal
1037875,normal
1039747,normal
1040159,little_cold
1049679,little_cold
1031233,big_cold
1034238,big_cold
1037896,big_cold
1036892,big_cold
1034241,normal
1026650,big_cold
1027324,normal
1051213,normal
1034544,normal
1049680,little_cold
1025644,big_cold
1033362,big_cold
1029066,little_cold
1027323,big_cold
1027326,little_cold
1037106,big_cold
1039550,little_cold
1039115,big_cold
1043913,normal
1050991,normal
1025651,big_cold
1039543,little_cold
1033365,little_cold
1040162,normal
1041627,little_cold
1039545,little_cold
1040157,normal
1026651,normal
1040165,normal
1026064,normal
1027321,little_cold
1034236,big_cold
1034942,normal
1043932,normal
1026643,little_cold
1050988,normal
1029064,little_cold
1033364,big_cold
1039117,normal
1028446,big_cold
1026068,normal
1041639,little_cold
1030592,big_cold
1044736,big_cold
1044756,normal
1030597,big_cold
1029872,little_cold
1045873,normal
1044757,normal
1045013,normal
1044747,normal
1012292,big_cold
1029873,little_cold
1044766,normal
1006624,little_cold
1045705,normal
1030590,normal
1029869,little_cold
1045117,little_cold
1029874,little_cold
1029867,big_cold
1030594,little_cold
1029877,little_cold
1029339,normal
1041487,normal
1030599,little_cold
1043220,little_cold
1029342,little_cold
1029876,big_cold
1029868,little_cold
1030593,little_cold
1029875,big_cold
1030589,little_cold
1029343,little_cold
1015157,little_cold
1013830,big_cold
1045118,little_cold
1041494,normal
1029878,normal
1030598,big_cold
1029870,little_cold
1046346,little_cold
1029344,normal
1044746,little_cold
1030591,normal
1045557,big_cold
1045119,normal
1044686,normal
1044737,normal
1030596,little_cold
1029347,big_cold
1044767,normal
1029341,big_cold
1029871,big_cold
1029340,normal
1030600,big_cold
1046233,little_cold
1045169,big_cold
1044701,normal
1015198,normal
1044720,normal
1046907,normal
1044711,normal
1044721,big_cold
1029900,big_cold
1015206,normal
1045280,big_cold
1044620,normal
1045273,normal
1045298,normal
1015200,big_cold
1045294,normal
1044730,normal
1044710,little_cold
1045286,normal
1046712,big_cold
1044731,normal
1030595,little_cold
1041539,little_cold
1046795,big_cold
1044700,big_cold
1030624,little_cold
1015199,little_cold
1015204,little_cold
1010055,big_cold
1024281,normal
1032860,big_cold
1031037,normal
1032390,normal
1002925,big_cold
1033503,big_cold
1032863,normal
1032862,little_cold
1032384,little_cold
1031030,little_cold
1000794,normal
1011155,little_cold
1024961,big_cold
1032868,big_cold
1022508,big_cold
1032389,normal
1030643,little_cold
1029922,big_cold
1019700,little_cold
1029925,little_cold
1030639,little_cold
1029379,little_cold
1029375,normal
1029926,little_cold
1045131,normal
1041856,big_cold
1045130,little_cold
1029924,little_cold
1044768,big_cold
1030647,little_cold
1030641,big_cold
1044749,big_cold
1029381,normal
1029376,little_cold
1029378,little_cold
1029917,little_cold
1045874,big_cold
1015185,little_cold
1029919,normal
1030644,big_cold
1029918,big_cold
1012426,normal
1044748,normal
1030637,little_cold
1030640,little_cold
1030638,big_cold
1044738,normal
1030645,little_cold
1044769,big_cold
1030646,big_cold
1029380,little_cold
1029920,little_cold
1044759,normal
1030648,big_cold
1044739,little_cold
1029921,normal
1044758,normal
1045129,normal
1029915,normal
1029923,little_cold
1041516,normal
1013098,normal
1029377,big_cold
1030642,normal
1029916,little_cold
1017562,little_cold
1005804,big_cold
960491,big_cold
1012842,little_cold
1007571,little_cold
957223,normal
1012839,normal
1014720,little_cold
1023540,normal
1012843,normal
1017051,normal
975551,normal
976346,big_cold
954599,little_cold
1009830,normal
1017050,normal
976344,normal
1006501,big_cold
976350,little_cold
1006507,little_cold
1007997,normal
1017048,little_cold
959490,normal
1019167,normal
1006500,little_cold
1012846,normal
979937,big_cold
967644,normal
960496,normal
1022661,normal
1013979,big_cold
962543,big_cold
1013575,normal
1002878,big_cold
1009831,little_cold
956829,normal
957213,normal
967653,big_cold
1002874,little_cold
1020037,normal
961221,little_cold
975121,big_cold
1019168,little_cold
961227,big_cold
962584,little_cold
975543,little_cold
1012840,big_cold
1023023,normal
1022463,normal
1002875,normal
976356,normal
1002149,little_cold
1014496,little_cold
957215,little_cold
962508,little_cold
1011288,big_cold
1017635,normal
1009186,normal
1008001,big_cold
1003947,little_cold
984339,normal
1005797,big_cold
1021386,normal
959488,little_cold
974632,normal
954600,normal
1003944,big_cold
1022662,normal
1019170,big_cold
1023447,normal
959486,big_cold
1009185,little_cold
1002148,normal
1013980,little_cold
1002152,big_cold
1021198,big_cold
959487,little_cold
1023426,little_cold
962653,little_cold
1021199,normal
1008009,little_cold
1021387,big_cold
1013867,little_cold
1014903,little_cold
1006517,big_cold
1009188,big_cold
1022917,big_cold
1006506,normal
1016928,normal
1022915,little_cold
1021388,little_cold
1006505,normal
962619,little_cold
976352,big_cold
1003945,normal
954637,little_cold
1014718,little_cold
954619,big_cold
1009182,big_cold
957230,little_cold
1014616,normal
976354,little_cold
1017564,big_cold
954627,normal
1019169,big_cold
961224,normal
954650,big_cold
962645,big_cold
974636,big_cold
1013253,normal
967643,little_cold
957224,normal
1003946,big_cold
1006521,normal
1017634,big_cold
1023445,normal
1012847,big_cold
1007572,normal
1017636,big_cold
954659,normal
957211,little_cold
967647,normal
1021200,big_cold
1016927,normal
1015447,little_cold
954606,normal
960489,big_cold
1017046,normal
1014719,normal
1005800,big_cold
1019680,big_cold
954635,normal
1017563,big_cold
976362,little_cold
1008006,normal
962473,big_cold
974634,little_cold
959489,little_cold
1013252,big_cold
959299,little_cold
967640,big_cold
962434,normal
975539,big_cold
1016926,big_cold
976360,little_cold
1002873,little_cold
1011183,normal
1002869,normal
954614,normal
1021201,little_cold
1003943,normal
1023021,normal
979979,normal
967650,normal
974081,normal
1023418,little_cold
974638,normal
974077,normal
1002872,big_cold
957228,normal
1017565,big_cold
1002137,normal
962529,little_cold
1008097,little_cold
1005863,little_cold
1008089,little_cold
1014964,little_cold
1024898,normal
1013992,normal
1005866,big_cold
1008091,little_cold
1000210,little_cold
1008092,little_cold
1011085,normal
1013991,normal
1008094,little_cold
1005867,big_cold
1025354,little_cold
1024785,normal
1011084,little_cold
1024783,normal
1007516,big_cold
1005864,normal
1008096,normal
1005865,big_cold
1024776,normal
1011153,little_cold
1026951,little_cold
1008093,normal
1008079,big_cold
1024979,little_cold
1000208,normal
1000203,big_cold
1024780,normal
1024977,normal
1014965,little_cold
1025351,little_cold
1019189,normal
1019686,big_cold
1014959,little_cold
1000206,normal
1011086,big_cold
1026769,normal
1014963,little_cold
1007513,little_cold
1009202,big_cold
1007518,big_cold
1019187,normal
1026979,big_cold
1008098,little_cold
1019190,little_cold
957886,big_cold
1015723,normal
1003499,big_cold
1013937,normal
1005039,big_cold
1016282,normal
1016279,big_cold
1015741,big_cold
1014183,little_cold
1014181,little_cold
1016278,normal
1014182,little_cold
1016281,big_cold
1013938,normal
1015744,big_cold
1008519,normal
1015721,normal
1015743,normal
1004506,big_cold
1015469,normal
1000884,little_cold
1016288,little_cold
1016306,normal
1005042,little_cold
1016287,big_cold
1014184,big_cold
1000882,normal
1004511,normal
1014187,little_cold
1008516,normal
1014186,big_cold
1015551,little_cold
1016036,normal
1003498,normal
999818,normal
1016265,normal
999821,normal
1014180,little_cold
1003492,little_cold
1015742,normal
1014185,big_cold
1016286,big_cold
998860,big_cold
1046875,normal
1032548,normal
1046610,little_cold
1044719,normal
1044709,little_cold
1032646,little_cold
1046876,little_cold
1029385,big_cold
1046611,normal
1029383,normal
1046874,normal
1032551,normal
1046317,normal
1029384,little_cold
1046314,normal
1044729,big_cold
1044728,big_cold
1045133,normal
1045134,normal
1026336,normal
1014039,normal
1032544,little_cold
1032546,little_cold
1032552,big_cold
1032547,normal
1046316,big_cold
1046865,big_cold
1044718,normal
1044699,little_cold
1014038,normal
1014040,normal
1045893,big_cold
1045132,little_cold
1032550,little_cold
1029386,little_cold
1044708,normal
1032648,big_cold
1044698,big_cold
1032549,big_cold
1046619,normal
1029382,normal
1045802,normal
1046209,normal
1038939,little_cold
1044312,big_cold
1046181,normal
1045823,normal
1034408,normal
1038943,big_cold
1046180,normal
1046117,little_cold
1046219,little_cold
1045732,normal
1014418,little_cold
1045767,little_cold
1046089,normal
1045756,normal
1045241,little_cold
1046182,normal
1032350,big_cold
1040010,big_cold
1038946,little_cold
1043815,normal
1045730,little_cold
1029007,big_cold
1032348,normal
1045750,normal
1002265,big_cold
1045741,normal
1045692,big_cold
1046088,normal
1044311,little_cold
1023481,big_cold
1046104,normal
1045801,normal
1015140,little_cold
1040004,big_cold
1033237,big_cold
1044414,normal
1044421,normal
1002268,big_cold
1045731,normal
967588,big_cold
955046,little_cold
972325,big_cold
1016978,big_cold
1009734,little_cold
962410,little_cold
967585,big_cold
974001,normal
955924,normal
961121,big_cold
1009739,little_cold
984222,big_cold
1016907,normal
1017234,normal
1016324,little_cold
982322,normal
1000563,little_cold
972321,normal
1001323,little_cold
992036,normal
969361,little_cold
1017992,big_cold
974003,big_cold
1013197,normal
972323,normal
962187,big_cold
979896,little_cold
1016774,normal
1011791,big_cold
1014660,little_cold
959437,little_cold
1017213,little_cold
1016773,normal
984250,normal
976200,normal
1009737,normal
1003865,normal
960694,normal
976192,little_cold
1013202,big_cold
1001368,normal
967583,little_cold
1009738,big_cold
955925,big_cold
959448,normal
1016906,normal
1014428,normal
1017531,normal
1009741,big_cold
974551,normal
955131,normal
974555,little_cold
976196,big_cold
974547,big_cold
1017236,normal
974543,normal
972322,normal
1009736,big_cold
1003867,big_cold
969366,normal
969360,little_cold
1009733,little_cold
974002,normal
1013196,little_cold
953883,big_cold
979872,normal
976186,normal
1017467,big_cold
1017449,little_cold
976190,normal
1003868,normal
962424,normal
984240,normal
1000564,big_cold
1015364,big_cold
1013198,big_cold
984234,normal
1016934,little_cold
969358,big_cold
979868,normal
976184,normal
967595,normal
1013200,little_cold
953881,normal
980307,little_cold
1017566,normal
979866,little_cold
1003866,normal
1013545,little_cold
959266,normal
1001320,little_cold
1016979,little_cold
1017464,normal
1016977,normal
1002816,little_cold
954931,big_cold
954841,normal
984232,little_cold
974000,big_cold
1017212,normal
962583,normal
1000570,little_cold
1016905,big_cold
1015360,normal
953877,normal
1017993,big_cold
1013632,big_cold
1017996,big_cold
1000572,normal
959435,little_cold
1001423,normal
1014596,little_cold
972326,normal
1011677,big_cold
960445,big_cold
962393,big_cold
1001339,big_cold
973998,normal
962245,normal
1002820,little_cold
1009740,big_cold
1002822,little_cold
979880,normal
1017237,little_cold
1013879,normal
972327,big_cold
975110,little_cold
961123,little_cold
976194,normal
979885,little_cold
1014659,big_cold
979888,little_cold
979886,little_cold
1013998,normal
1000571,little_cold
1014658,little_cold
976188,big_cold
1009735,little_cold
972324,big_cold
1022621,big_cold
954663,normal
1014895,big_cold
1009819,little_cold
1013853,normal
959302,big_cold
959298,big_cold
959221,big_cold
984327,big_cold
974631,little_cold
1009310,little_cold
1016814,big_cold
1014891,little_cold
1004207,little_cold
962133,normal
959304,big_cold
1009313,normal
984317,little_cold
1013246,normal
1007574,big_cold
974068,normal
962248,normal
959253,normal
1017561,big_cold
954602,big_cold
961218,little_cold
1017538,little_cold
1015444,normal
1022667,big_cold
960485,big_cold
959479,big_cold
959184,normal
954656,little_cold
980411,little_cold
1019166,normal
959241,big_cold
971805,normal
1022656,normal
959246,normal
957207,little_cold
975547,normal
1013244,normal
1013245,big_cold
1021375,little_cold
959189,big_cold
960486,big_cold
959258,big_cold
979921,big_cold
975540,little_cold
974064,little_cold
1017034,little_cold
984314,normal
961214,little_cold
959259,normal
1012833,normal
974072,normal
1014712,little_cold
1003928,little_cold
1014893,little_cold
1021371,normal
1009309,big_cold
984321,normal
957218,big_cold
974620,big_cold
1013250,normal
1021370,little_cold
1021209,normal
1013839,normal
1009814,little_cold
957214,normal
959168,big_cold
974618,big_cold
1021190,big_cold
980405,little_cold
1011177,little_cold
1016923,big_cold
959239,big_cold
1006858,little_cold
959159,big_cold
1009307,little_cold
971813,normal
1017656,big_cold
1016925,normal
959162,little_cold
1003929,little_cold
1007542,big_cold
1009815,little_cold
1013249,big_cold
1009816,little_cold
1017681,little_cold
959300,little_cold
1017655,little_cold
961216,little_cold
976334,normal
959250,normal
954621,little_cold
954671,big_cold
980404,normal
959251,big_cold
957220,normal
980410,little_cold
1002862,normal
1021208,big_cold
953622,normal
1017029,little_cold
1017031,big_cold
984312,little_cold
980412,little_cold
1020412,little_cold
959158,little_cold
961217,little_cold
1022658,big_cold
967639,big_cold
962305,big_cold
979959,normal
1021374,little_cold
1006735,big_cold
1016816,normal
961222,normal
980409,little_cold
959243,little_cold
959173,little_cold
1017657,big_cold
1014889,big_cold
1014713,big_cold
1009818,big_cold
971809,little_cold
1017126,big_cold
1019164,little_cold
1006491,little_cold
959176,little_cold
967635,little_cold
962235,normal
1017030,little_cold
1002133,little_cold
1014888,little_cold
975533,normal
1017682,big_cold
962196,little_cold
1003926,big_cold
974625,normal
1012835,little_cold
979976,normal
1006835,normal
980406,big_cold
1014613,normal
959180,normal
1014710,normal
959161,little_cold
1017560,normal
1011145,big_cold
959190,normal
1016950,big_cold
1009312,big_cold
1017032,little_cold
1014709,little_cold
967652,big_cold
971816,normal
1009817,normal
962109,big_cold
1003927,big_cold
961220,normal
1003925,normal
959474,big_cold
1022668,normal
959244,big_cold
961215,big_cold
1002132,normal
959160,little_cold
1014711,little_cold
1015201,big_cold
1045272,normal
1044741,normal
1046775,normal
1044750,normal
1013403,normal
1046776,big_cold
1044740,big_cold
1015205,normal
1015202,little_cold
1013407,normal
1044760,big_cold
1013404,normal
1045269,normal
1013406,normal
1015207,little_cold
1044751,little_cold
1013408,normal
1044761,normal
1044771,normal
1045283,big_cold
1044770,normal
1013409,little_cold
1046793,little_cold
1013410,normal
1013405,normal
1047413,big_cold
1030100,normal
1050846,little_cold
1025628,normal
1050692,normal
1040147,little_cold
1027719,little_cold
1029531,normal
1041610,little_cold
1026626,big_cold
1039091,normal
1039098,normal
1026633,normal
1026049,normal
1050849,normal
1030101,little_cold
1043903,big_cold
1030819,little_cold
1030095,big_cold
1026054,normal
1041933,normal
1029532,big_cold
1025630,big_cold
1026243,big_cold
1027715,normal
1038142,big_cold
1038118,big_cold
1039527,little_cold
1041607,little_cold
1026236,little_cold
1031219,little_cold
1033038,little_cold
1031221,big_cold
1030825,little_cold
1043905,normal
1041932,little_cold
1050685,normal
1039526,little_cold
1026629,little_cold
1030822,big_cold
1050774,big_cold
1033040,big_cold
1049662,normal
1039525,little_cold
1027989,big_cold
1027991,big_cold
1040219,normal
1051092,little_cold
1030099,big_cold
1030105,little_cold
1039093,little_cold
1036296,big_cold
1043902,little_cold
1050683,normal
1036585,little_cold
1030098,little_cold
1050689,normal
1027990,little_cold
1050791,normal
1041613,normal
1039531,little_cold
1050694,normal
1030821,big_cold
1041604,normal
1050687,normal
1051026,normal
1036297,big_cold
1050486,big_cold
1031216,little_cold
1050800,big_cold
1029541,little_cold
1033039,normal
1025623,little_cold
1033035,normal
1030828,little_cold
1026052,little_cold
1033034,normal
1049660,little_cold
1027992,normal
1051077,little_cold
1039096,little_cold
1030818,normal
1029536,big_cold
1026053,little_cold
1030096,big_cold
1029539,normal
1049659,little_cold
1041935,little_cold
1030104,big_cold
1030820,little_cold
1029537,little_cold
1050688,normal
1030106,little_cold
1030097,big_cold
1033037,big_cold
1041934,big_cold
1026628,little_cold
1039528,little_cold
1040152,big_cold
1050792,big_cold
1050686,big_cold
1031218,normal
1025624,little_cold
1016871,little_cold
1010612,big_cold
1003520,normal
956310,normal
1016188,normal
1018941,big_cold
984267,normal
1007046,normal
957948,big_cold
1020438,big_cold
1020444,big_cold
1021129,normal
1020446,big_cold
957954,normal
957952,big_cold
1016873,big_cold
957956,normal
1002064,little_cold
1020440,big_cold
957964,big_cold
1017828,normal
1020447,normal
1017838,big_cold
1017823,little_cold
957953,normal
1016872,normal
957951,little_cold
957960,little_cold
1010611,big_cold
957949,big_cold
1020443,little_cold
1016869,normal
957958,big_cold
1020442,big_cold
1016566,big_cold
1019675,normal
957950,normal
1021130,normal
1015752,big_cold
961781,little_cold
1011924,big_cold
1030315,little_cold
1041184,big_cold
1031834,big_cold
1036374,big_cold
1040341,big_cold
1002159,big_cold
1027505,little_cold
1005833,little_cold
1013663,little_cold
1022528,normal
1022527,big_cold
1041212,little_cold
1004068,normal
1030314,normal
1028294,little_cold
1005828,big_cold
1027199,little_cold
1022529,normal
1036980,little_cold
1031517,normal
1022530,normal
1012952,big_cold
1013633,big_cold
1041155,big_cold
1036978,big_cold
1041181,little_cold
1025016,little_cold
1025262,little_cold
1045126,normal
1039732,little_cold
1026181,big_cold
1034775,big_cold
1029914,big_cold
1010042,little_cold
1008233,big_cold
1033264,little_cold
1029365,normal
1029906,big_cold
1031128,big_cold
1015174,big_cold
1025509,little_cold
1031593,big_cold
1026182,big_cold
1033260,little_cold
1029373,little_cold
1032545,little_cold
1031599,little_cold
1029366,little_cold
1013094,little_cold
1041852,little_cold
1029909,little_cold
1032538,little_cold
1040056,normal
1030630,normal
1032542,normal
1025959,normal
1039394,little_cold
1029908,little_cold
1019236,big_cold
1032536,little_cold
1025956,normal
1030629,normal
1012481,normal
1028372,little_cold
1026535,normal
1038973,big_cold
1007614,big_cold
1029910,big_cold
1025511,big_cold
1036221,big_cold
1029368,big_cold
1041514,big_cold
1044030,normal
1015168,normal
1035156,normal
1034774,little_cold
1014835,normal
1017161,little_cold
1028374,big_cold
1029911,little_cold
1043233,little_cold
1014446,little_cold
1039396,big_cold
1015169,little_cold
1029903,little_cold
1034769,big_cold
1015171,normal
1043237,normal
1047051,big_cold
1025508,normal
1010041,big_cold
1012425,big_cold
1029369,little_cold
1030631,big_cold
1041521,little_cold
1030627,little_cold
1032941,normal
1041851,little_cold
1013380,little_cold
1027435,big_cold
1027925,little_cold
1029907,normal
1026838,normal
1031348,little_cold
1015173,normal
1031598,little_cold
1038977,normal
1038969,normal
1010037,little_cold
1045128,normal
1032935,normal
1029374,little_cold
1031594,normal
1034773,normal
1017163,big_cold
1015172,normal
1032535,normal
1007625,big_cold
1044035,normal
1032942,little_cold
1037195,big_cold
1025955,big_cold
1007593,normal
1029363,normal
1026536,big_cold
1030628,big_cold
1007620,little_cold
1029364,big_cold
1040054,normal
1047053,normal
1034770,normal
1002232,normal
1040994,big_cold
1040992,normal
1014840,big_cold
1032541,normal
1025502,little_cold
1040990,little_cold
1032540,little_cold
1013382,normal
1026538,big_cold
1047050,little_cold
1031126,normal
1029020,big_cold
1029912,little_cold
1010038,big_cold
1019235,little_cold
1017187,little_cold
1037036,normal
1032934,little_cold
1014447,little_cold
1034772,normal
1043235,little_cold
1029022,little_cold
1037909,big_cold
1041510,normal
1025503,little_cold
1025954,normal
1037967,normal
1032940,little_cold
1014836,little_cold
1039401,little_cold
1037978,normal
1013800,big_cold
1017159,normal
1034768,little_cold
1029370,big_cold
1031130,normal
1030636,big_cold
1027430,normal
1030633,normal
1013095,normal
1041850,big_cold
1041518,normal
1027923,big_cold
1013091,big_cold
1025506,little_cold
1030626,little_cold
1031125,little_cold
1029367,big_cold
1027605,big_cold
1032539,normal
1029913,big_cold
1014448,normal
1041853,big_cold
1044029,little_cold
1044036,normal
1027265,little_cold
1047059,normal
1027926,little_cold
1036848,little_cold
1013379,normal
1041848,normal
1026835,normal
1032543,big_cold
1036845,big_cold
1026537,normal
1040052,normal
1034776,little_cold
1029904,big_cold
1035161,normal
1027927,little_cold
1010043,big_cold
1007619,little_cold
1013383,little_cold
1003005,little_cold
1013870,little_cold
1043236,big_cold
1017160,little_cold
1030634,little_cold
1033259,big_cold
1028369,normal
1014839,big_cold
1047047,big_cold
1010039,little_cold
1045127,big_cold
1014838,big_cold
1013384,normal
1014837,little_cold
1029371,little_cold
1035158,normal
1030632,little_cold
1030625,little_cold
1032537,normal
1003000,normal
1027924,big_cold
1017158,big_cold
1036844,little_cold
1029905,little_cold
1038978,normal
1010040,normal
1032936,big_cold
1002237,little_cold
1013096,big_cold
1027431,normal
1030635,little_cold
1009783,normal
953594,normal
959467,little_cold
1014687,little_cold
957982,normal
980362,little_cold
955171,little_cold
980367,normal
1017532,normal
953590,normal
1009779,little_cold
1021362,little_cold
1021359,big_cold
959108,big_cold
1009785,big_cold
1013713,big_cold
1001358,little_cold
967630,little_cold
1021069,big_cold
958961,little_cold
1021057,big_cold
958896,normal
967617,big_cold
958883,little_cold
953591,normal
959468,big_cold
1014510,big_cold
962616,little_cold
957196,little_cold
1001371,little_cold
1016944,big_cold
959063,big_cold
1003906,normal
961149,normal
1013228,big_cold
980364,normal
959088,big_cold
954923,little_cold
955039,normal
959057,little_cold
979948,normal
1017650,big_cold
954927,big_cold
980374,little_cold
1009784,normal
959103,normal
1017651,normal
1009780,normal
1013563,big_cold
1005778,normal
1017015,normal
1014869,little_cold
1015436,little_cold
1011406,normal
1007921,normal
953593,normal
1016797,normal
962499,little_cold
1005780,little_cold
1012812,little_cold
1003907,normal
1006809,little_cold
974053,big_cold
959292,little_cold
1005773,little_cold
954670,big_cold
1003905,normal
975530,normal
1006717,big_cold
974044,little_cold
984290,big_cold
957985,big_cold
1018035,little_cold
1021358,normal
1002085,normal
959003,big_cold
1020694,little_cold
961203,little_cold
962112,normal
957975,little_cold
976298,little_cold
955524,little_cold
957973,normal
962378,little_cold
1014875,little_cold
957983,normal
984294,little_cold
962240,normal
1011140,big_cold
984286,normal
959182,little_cold
957183,little_cold
1009782,little_cold
959163,little_cold
1013795,normal
1014873,little_cold
961810,normal
1007913,little_cold
1014872,little_cold
959112,normal
1011314,big_cold
1006713,big_cold
980372,little_cold
984284,little_cold
953587,normal
1020027,normal
974602,little_cold
1014686,big_cold
962206,little_cold
967629,normal
1017675,normal
957980,little_cold
954653,normal
959289,normal
1021363,big_cold
1005775,big_cold
976284,normal
961136,big_cold
980363,little_cold
974595,little_cold
1007919,big_cold
1021361,little_cold
1014877,little_cold
975516,normal
961809,big_cold
1009778,big_cold
1001416,little_cold
957986,little_cold
1013672,normal
958938,little_cold
957969,little_cold
957978,big_cold
961808,big_cold
1016918,normal
1013861,normal
961811,big_cold
1009781,normal
1004205,big_cold
1017552,big_cold
1013229,little_cold
1013821,normal
958935,little_cold
980368,big_cold
1016946,little_cold
959051,big_cold
958888,big_cold
958937,normal
957967,little_cold
976290,big_cold
1014871,little_cold
975515,little_cold
1017013,normal
953592,normal
958909,normal
984291,little_cold
961813,little_cold
962461,little_cold
961204,little_cold
954900,big_cold
1002852,normal
1012814,normal
1001328,little_cold
1014607,normal
1017553,little_cold
964715,big_cold
1021058,big_cold
1017551,normal
959072,normal
958970,big_cold
974597,normal
1014685,normal
975519,normal
980380,little_cold
1017622,little_cold
974606,big_cold
1014868,little_cold
959070,little_cold
1007917,little_cold
958821,normal
962216,little_cold
961148,little_cold
953588,normal
